name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Roseivirgaceae	2762306	F	1481	50	1531	0.00006
Flectobacillaceae	3141701	F	846	7	853	0.00004
Amoebophilaceae	1501348	F	716	14	730	0.00003
Rhodocytophagaceae	3078917	F	610	2	612	0.00003
Mangrovivirgaceae	2858885	F	561	4	565	0.00002
Sphingobacteriaceae	84566	F	57835	2129	59964	0.00250
Aurantibacillaceae	3088888	F	376	1	377	0.00002
Chitinophagaceae	563835	F	22354	167	22521	0.00094
Saprospiraceae	89374	F	1933	5	1938	0.00008
Haliscomenobacteraceae	1937961	F	922	1	923	0.00004
Lewinellaceae	1937960	F	423	568	991	0.00004
Chlorobiaceae	191412	F	1302	2	1304	0.00005
Chloroherpetonaceae	2968741	F	171	0	171	0.00001
Rubricoccaceae	1853227	F	625	2	627	0.00003
Rhodothermaceae	563843	F	387	2	389	0.00002
Salinibacteraceae	1853225	F	197	0	197	0.00001
Ignavibacteriaceae	795749	F	746	1	747	0.00003
Melioribacteraceae	1334117	F	173	0	173	0.00001
Balneolaceae	1813606	F	480	1	481	0.00002
Cyclonatronaceae	3024158	F	117	20	137	0.00001
Gemmatimonadaceae	219687	F	597	5	602	0.00003
Candidatus Palauibacteraceae	3056649	F	516	2	518	0.00002
Gaopeijiaceae	3381668	F	51	0	51	0.00000
Candidatus Cloacimonadaceae	3039865	F	176	0	176	0.00001
Fibrobacteraceae	204431	F	151	14	165	0.00001
Fidelibacteraceae	3377527	F	120	0	120	0.00001
Arcobacteraceae	2808963	F	21914	2794	24708	0.00103
Campylobacteraceae	72294	F	15860	596	16456	0.00069
Helicobacteraceae	72293	F	7792	82	7874	0.00033
Sulfurimonadaceae	2771471	F	5240	26	5266	0.00022
Sulfurospirillaceae	2932623	F	1526	6	1532	0.00006
Hydrogenimonadaceae	292630	F	1292	23	1315	0.00005
Sulfurovaceae	2771472	F	851	17	868	0.00004
Nitratiruptoraceae	2795691	F	1150	45	1195	0.00005
Nautiliaceae	224467	F	942	22	964	0.00004
Hippeaceae	3048035	F	160	5	165	0.00001
Desulfovibrionaceae	194924	F	39520	180	39700	0.00165
Desulfomicrobiaceae	213116	F	436	1	437	0.00002
Desulfohalobiaceae	213117	F	35	0	35	0.00000
Geobacteraceae	213422	F	2853	58	2911	0.00012
Desulfuromonadaceae	213421	F	695	39	734	0.00003
Geoalkalibacteraceae	3031665	F	473	41	514	0.00002
Syntrophotaleaceae	2812024	F	266	2	268	0.00001
Desulfosarcinaceae	3031624	F	1214	7	1221	0.00005
Desulfococcaceae	2931039	F	1122	2	1124	0.00005
Desulfobacteraceae	213119	F	865	2	867	0.00004
Desulfolunaceae	3031622	F	206	0	206	0.00001
Desulfatibacillaceae	3031627	F	177	0	177	0.00001
Desulfosudaceae	2904715	F	166	0	166	0.00001
Desulfocapsaceae	2886822	F	1340	12	1352	0.00006
Desulfobulbaceae	213121	F	941	21	962	0.00004
Thermodesulfobacteriaceae	188711	F	811	3	814	0.00003
Thermodesulfatatoraceae	3031464	F	85	0	85	0.00000
Syntrophaceae	213468	F	457	2	459	0.00002
Desulfarculaceae	453228	F	448	12	460	0.00002
Candidatus Desulfofervidaceae	1902584	F	268	0	268	0.00001
Syntrophobacteraceae	213465	F	206	5	211	0.00001
Desulfomonilaceae	3031658	F	102	0	102	0.00000
Desulfobaccaceae	3031656	F	75	0	75	0.00000
Planctomycetaceae	126	F	6643	52	6695	0.00028
Pirellulaceae	2691357	F	3181	10	3191	0.00013
Lacipirellulaceae	2691359	F	1002	4	1006	0.00004
Thermoguttaceae	2691358	F	75	0	75	0.00000
Isosphaeraceae	1763524	F	2389	1	2390	0.00010
Gemmataceae	1914233	F	1574	581	2155	0.00009
Kolteriaceae	3444226	F	47	0	47	0.00000
Phycisphaeraceae	666507	F	563	3	566	0.00002
Sedimentisphaeraceae	2483367	F	351	12	363	0.00002
Anaerohalosphaeraceae	2690158	F	121	181	302	0.00001
Tepidisphaeraceae	1771355	F	149	0	149	0.00001
Candidatus Uabimicrobiaceae	2897348	F	1344	0	1344	0.00006
Candidatus Brocadiaceae	1127830	F	357	0	357	0.00001
Akkermansiaceae	1647988	F	6229	55	6284	0.00026
Verrucomicrobiaceae	203557	F	1728	1	1729	0.00007
Fontisphaeraceae	3050006	F	164	0	164	0.00001
Opitutaceae	134623	F	1586	4	1590	0.00007
Alterococcaceae	3056375	F	214	1	215	0.00001
Cerasicoccaceae	3056374	F	319	1	320	0.00001
Coraliomargaritaceae	3056371	F	223	132	355	0.00001
Methylacidiphilaceae	717964	F	671	203	874	0.00004
Chlamydiaceae	809	F	2437	14	2451	0.00010
Parachlamydiaceae	92713	F	663	0	663	0.00003
Candidatus Rhabdochlamydiaceae	689704	F	252	0	252	0.00001
Simkaniaceae	92712	F	169	0	169	0.00001
Waddliaceae	92714	F	140	0	140	0.00001
Kiritimatiellaceae	1921783	F	403	53	456	0.00002
Tichowtungiaceae	2907186	F	117	0	117	0.00000
Lentisphaeraceae	566277	F	272	27	299	0.00001
Myxococcaceae	31	F	8311	113	8424	0.00035
Anaeromyxobacteraceae	1524215	F	7323	54	7377	0.00031
Archangiaceae	39	F	5173	71	5244	0.00022
Vulgatibacteraceae	1524213	F	158	1	159	0.00001
Pendulisporaceae	3375061	F	739	5	744	0.00003
Polyangiaceae	49	F	10500	70	10570	0.00044
Sandaracinaceae	1055686	F	366	1	367	0.00002
Labilitrichaceae	1524216	F	215	0	215	0.00001
Nannocystaceae	224463	F	1068	2	1070	0.00004
Kofleriaceae	224464	F	484	2	486	0.00002
Borreliaceae	1643685	F	6254	4	6258	0.00026
Treponemataceae	2845253	F	5901	61	5962	0.00025
Spirochaetaceae	137	F	1871	2	1873	0.00008
Sphaerochaetaceae	2791015	F	1428	21	1449	0.00006
Breznakiellaceae	2951104	F	379	2	381	0.00002
Leptospiraceae	170	F	8351	107	8458	0.00035
Brachyspiraceae	143786	F	3894	11	3905	0.00016
Winmispiraceae	3409819	F	181	0	181	0.00001
Thermospiraceae	3024225	F	85	0	85	0.00000
Pseudobdellovibrionaceae	213483	F	2831	1	2832	0.00012
Silvanigrellaceae	2024974	F	1871	375	2246	0.00009
Halobacteriovoraceae	1652132	F	646	0	646	0.00003
Bacteriovoracaceae	263369	F	500	0	500	0.00002
Acidobacteriaceae	204434	F	3447	5	3452	0.00014
Candidatus Korobacteraceae	3121618	F	75	0	75	0.00000
Bryobacteraceae	1962910	F	271	0	271	0.00001
Holophagaceae	574976	F	1143	1	1144	0.00005
Acanthopleuribacteraceae	533207	F	265	0	265	0.00001
Thermotomaculaceae	2562244	F	231	0	231	0.00001
Vicinamibacteraceae	2211325	F	442	2	444	0.00002
Aquificaceae	64898	F	826	0	826	0.00003
Hydrogenothermaceae	224027	F	771	2	773	0.00003
Desulfurobacteriaceae	558314	F	170	1	171	0.00001
Nitrospiraceae	189779	F	749	157	906	0.00004
Thermodesulfovibrionaceae	2811504	F	680	0	680	0.00003
Dissulfurispiraceae	2811505	F	170	0	170	0.00001
Mucispirillaceae	2945020	F	426	1	427	0.00002
Deferribacteraceae	191394	F	346	0	346	0.00001
Geovibrionaceae	2945019	F	298	0	298	0.00001
Calditerrivibrionaceae	2945021	F	205	0	205	0.00001
Flexistipitaceae	2945022	F	163	0	163	0.00001
Elusimicrobiaceae	641876	F	694	0	694	0.00003
Endomicrobiaceae	1783343	F	385	0	385	0.00002
Atribacteraceae	2847776	F	177	0	177	0.00001
Atrimonadaceae	3149263	F	142	33	175	0.00001
Candidatus Caldatribacteriaceae	3378215	F	113	0	113	0.00000
Thermatribacteraceae	3240449	F	67	15	82	0.00000
Dictyoglomaceae	203488	F	515	0	515	0.00002
Thermodesulfobiaceae	227387	F	474	0	474	0.00002
Calditrichaceae	1962854	F	299	0	299	0.00001
Sphaerobacteraceae	85002	F	162	0	162	0.00001
Thermomicrobiaceae	189777	F	55	0	55	0.00000
Caldisericaceae	693073	F	152	0	152	0.00001
Thermosulfidibacteraceae	3120748	F	112	0	112	0.00000
Chrysiogenaceae	189770	F	109	6	115	0.00000
