name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Dickeya	204037	G	3040	72	3112	0.00008
Brenneria	71655	G	745	43	788	0.00002
Lonsdalea	1082702	G	194	3	197	0.00001
Musicola	2884243	G	175	56	231	0.00001
Prodigiosinella	3059405	G	51	19	70	0.00000
Sodalis	84565	G	1649	18	1667	0.00004
Limnobaculum	2172100	G	358	5	363	0.00001
Leminorella	82980	G	241	2	243	0.00001
Pragia	82984	G	198	2	200	0.00001
Gallaecimonas	745410	G	392	7	399	0.00001
Aeromonas	642	G	592884	57494	650378	0.01697
Zobellella	347533	G	1027	18	1045	0.00003
Oceanisphaera	225143	G	346	1	347	0.00001
Dongshaea	2802288	G	346	1	347	0.00001
Oceanimonas	129577	G	299	10	309	0.00001
Pseudaeromonas	1929090	G	194	1	195	0.00001
Tolumonas	43947	G	133	3	136	0.00000
Succinivibrio	83770	G	728	0	728	0.00002
Pseudomonas	286	G	70244	4716	74960	0.00196
Stutzerimonas	2901164	G	3128	479	3607	0.00009
Halopseudomonas	2901189	G	1351	55	1406	0.00004
Metapseudomonas	3236656	G	1070	135	1205	0.00003
Ectopseudomonas	3236654	G	991	503	1494	0.00004
Entomomonas	2758906	G	919	3	922	0.00002
Azotobacter	352	G	619	93	712	0.00002
Azorhizophilus	157913	G	139	10	149	0.00000
Aquipseudomonas	3236652	G	557	93	650	0.00002
Thiopseudomonas	1654787	G	388	10	398	0.00001
Phytopseudomonas	3236657	G	91	8	99	0.00000
Permianibacter	1649479	G	89	0	89	0.00000
Geopseudomonas	3236655	G	77	8	85	0.00000
Denitrificimonas	2901261	G	75	5	80	0.00000
Marinobacter	2742	G	3675	185	3860	0.00010
Candidatus Njordibacter	3457297	G	542	2	544	0.00001
Ketobacter	2025617	G	190	0	190	0.00000
Pseudohongiella	1524249	G	123	0	123	0.00000
Vibrio	662	G	63033	1728	64761	0.00169
Photobacterium	657	G	6685	258	6943	0.00018
Aliivibrio	511678	G	1303	45	1348	0.00004
Enterovibrio	188143	G	736	5	741	0.00002
Grimontia	246861	G	669	6	675	0.00002
Salinivibrio	51366	G	488	5	493	0.00001
Paraphotobacterium	2042066	G	359	5	364	0.00001
Parasalinivibrio	3378804	G	230	2	232	0.00001
Thaumasiovibrio	2014233	G	209	3	212	0.00001
Shewanella	22	G	15816	239	16055	0.00042
Parashewanella	2547964	G	473	1	474	0.00001
Psychrobium	1573826	G	148	1	149	0.00000
Pseudoalteromonas	53246	G	13622	296	13918	0.00036
Psychrosphaera	907197	G	366	9	375	0.00001
Flocculibacter	2834759	G	343	2	345	0.00001
Alteromonas	226	G	4845	186	5031	0.00013
Salinimonas	288793	G	562	61	623	0.00002
Paraneptunicella	2905123	G	1935	19	1954	0.00005
Agarivorans	261825	G	1500	9	1509	0.00004
Paraglaciecola	1621534	G	1356	24	1380	0.00004
Catenovulum	1172191	G	733	6	739	0.00002
Alishewanella	111142	G	564	13	577	0.00002
Alkalimarinus	1858563	G	426	1	427	0.00001
Brumicola	3160924	G	340	6	346	0.00001
Saccharobesus	2894574	G	280	1	281	0.00001
Aliiglaciecola	1406885	G	218	9	227	0.00001
Lacimicrobium	1751872	G	196	2	198	0.00001
Ningiella	2751156	G	176	1	177	0.00000
Neptunicella	2125985	G	157	3	160	0.00000
Hydrocarboniclastica	2650549	G	152	1	153	0.00000
Planctobacterium	2200736	G	141	2	143	0.00000
Halioxenophilus	2108524	G	135	2	137	0.00000
Saliniradius	2661818	G	45	0	45	0.00000
Gayadomonas	1234605	G	25	0	25	0.00000
Thalassotalea	1518149	G	3705	67	3772	0.00010
Colwellia	28228	G	2387	87	2474	0.00006
Thalassomonas	137583	G	1074	10	1084	0.00003
Pseudocolwellia	2848177	G	537	18	555	0.00001
Cognaticolwellia	2848171	G	336	29	365	0.00001
Litorilituus	1407056	G	220	2	222	0.00001
Psychromonas	67572	G	2287	12	2299	0.00006
Moritella	58050	G	1280	23	1303	0.00003
Idiomarina	135575	G	909	59	968	0.00003
Pseudidiomarina	2800384	G	219	14	233	0.00001
Ferrimonas	44011	G	695	7	702	0.00002
Aegicerorhabdus	3614798	G	194	1	195	0.00001
Motilimonas	1914248	G	177	1	178	0.00000
Acinetobacter	469	G	35280	11248	46528	0.00121
Psychrobacter	497	G	4663	142	4805	0.00013
Moraxella	475	G	2359	65	2424	0.00006
Faucicola	1604696	G	735	81	816	0.00002
Lwoffella	3444169	G	106	5	111	0.00000
Aquirhabdus	2824158	G	63	1	64	0.00000
Xanthomonas	338	G	13114	791	13905	0.00036
Stenotrophomonas	40323	G	8434	1013	9447	0.00025
Lysobacter	68	G	5214	235	5449	0.00014
Pseudoxanthomonas	83618	G	2586	139	2725	0.00007
Luteimonas	83614	G	1524	35	1559	0.00004
Thermomonas	141948	G	553	16	569	0.00001
Xylella	2370	G	383	21	404	0.00001
Marilutibacter	3382698	G	215	5	220	0.00001
Agrilutibacter	3382696	G	182	5	187	0.00000
Novilysobacter	3382699	G	154	29	183	0.00000
Arenimonas	490567	G	151	2	153	0.00000
Solilutibacter	3382695	G	31	1	32	0.00000
Pseudoluteimonas	3382694	G	30	0	30	0.00000
Dyella	231454	G	2273	71	2344	0.00006
Rhodanobacter	75309	G	1920	48	1968	0.00005
Luteibacter	242605	G	880	19	899	0.00002
Frateuria	70411	G	465	41	506	0.00001
Tahibacter	1453544	G	389	2	391	0.00001
Ahniella	2233801	G	159	0	159	0.00000
Dokdonella	323413	G	158	2	160	0.00000
Aerosticca	2707020	G	81	21	102	0.00000
Pseudolysobacter	2709666	G	35	0	35	0.00000
Marinicella	863253	G	262	0	262	0.00001
Halomonas	2745	G	6292	480	6772	0.00018
Vreelandella	3137766	G	1768	543	2311	0.00006
Bisbaumannia	3137762	G	1203	34	1237	0.00003
Cobetia	204286	G	935	7	942	0.00002
Candidatus Carsonella	114185	G	501	111	612	0.00002
Zymobacter	33073	G	215	3	218	0.00001
Salinicola	404432	G	619	11	630	0.00002
Kushneria	504090	G	455	1	456	0.00001
Billgrantia	3137761	G	416	188	604	0.00002
Halotalea	376488	G	254	2	256	0.00001
Chromohalobacter	42054	G	166	7	173	0.00000
Pistricoccus	1897649	G	64	0	64	0.00000
Marinomonas	28253	G	3578	47	3625	0.00009
Neptuniibacter	459520	G	1379	19	1398	0.00004
Neptunomonas	75687	G	1093	7	1100	0.00003
Marinobacterium	48075	G	615	11	626	0.00002
Thalassolituus	187492	G	598	33	631	0.00002
Bermanella	599651	G	554	1	555	0.00001
Bacterioplanoides	2066071	G	529	6	535	0.00001
Aliamphritea	3018276	G	517	8	525	0.00001
Amphritea	515417	G	477	22	499	0.00001
Nitrincola	267849	G	332	6	338	0.00001
Venatoribacter	2893036	G	279	31	310	0.00001
Bacterioplanes	1537406	G	99	1	100	0.00000
Marinospirillum	64968	G	97	1	98	0.00000
Motiliproteus	1775292	G	67	0	67	0.00000
Endozoicomonas	305899	G	2197	15	2212	0.00006
Alcanivorax	59753	G	684	10	694	0.00002
Alloalcanivorax	3020832	G	425	13	438	0.00001
Isoalcanivorax	3020833	G	206	7	213	0.00001
Hahella	158481	G	845	4	849	0.00002
Thermohahella	3449104	G	224	6	230	0.00001
Allohahella	1855402	G	144	0	144	0.00000
Aliikangiella	1920241	G	763	0	763	0.00002
Pleionea	1502941	G	128	0	128	0.00000
Spartinivicinus	2768738	G	574	4	578	0.00002
Gynuella	1445504	G	237	1	238	0.00001
Reinekea	230494	G	100	0	100	0.00000
Salinispirillum	1649491	G	77	0	77	0.00000
Saccharospirillum	231683	G	51	0	51	0.00000
Marinicellulosiphila	3414216	G	420	2	422	0.00001
Oleiphilus	141450	G	205	1	206	0.00001
Pokkaliibacter	2301194	G	139	1	140	0.00000
Litorivicinus	418700	G	45	0	45	0.00000
Haemophilus	724	G	3091	156	3247	0.00008
Mannheimia	75984	G	2157	135	2292	0.00006
Pasteurella	745	G	1930	271	2201	0.00006
Actinobacillus	713	G	1825	168	1993	0.00005
Aggregatibacter	416916	G	1085	45	1130	0.00003
Gallibacterium	155493	G	938	121	1059	0.00003
Avibacterium	292486	G	895	77	972	0.00003
Glaesserella	2094023	G	715	81	796	0.00002
Rodentibacter	1960084	G	568	14	582	0.00002
Phocoenobacter	146805	G	404	110	514	0.00001
Bisgaardia	109471	G	400	6	406	0.00001
Testudinibacter	1755672	G	392	36	428	0.00001
Lonepinella	53416	G	389	3	392	0.00001
Histophilus	214906	G	334	29	363	0.00001
Mergibacter	2899790	G	269	3	272	0.00001
Vespertiliibacter	1520333	G	229	4	233	0.00001
Frederiksenia	1649317	G	204	7	211	0.00001
Basfia	697331	G	190	2	192	0.00001
Bibersteinia	476528	G	189	11	200	0.00001
Otariodibacter	1249016	G	184	3	187	0.00000
Methylomonas	416	G	7827	15	7842	0.00020
Methylobacter	429	G	1094	7	1101	0.00003
Methylocaldum	73778	G	808	4	812	0.00002
Methylococcus	413	G	655	5	660	0.00002
Methylomicrobium	39773	G	380	2	382	0.00001
Methylotuvimicrobium	2822410	G	336	2	338	0.00001
Methyloprofundus	1565313	G	236	0	236	0.00001
Methylovulum	762296	G	182	0	182	0.00000
Methylomarinum	1221209	G	156	2	158	0.00000
Methylomagnum	1760987	G	154	0	154	0.00000
Methylogaea	1295378	G	143	0	143	0.00000
Candidatus Methylospira	1808977	G	140	0	140	0.00000
Candidatus Methylocalor	3135206	G	73	0	73	0.00000
Methylomarinovum	1486720	G	188	0	188	0.00000
Legionella	445	G	9050	60	9110	0.00024
Fluoribacter	461	G	277	19	296	0.00001
Rickettsiella	59195	G	812	765	1577	0.00004
Coxiella	776	G	521	1	522	0.00001
Aquicella	254245	G	279	0	279	0.00001
Candidiatus Paracoxiella	3405119	G	76	0	76	0.00000
Francisella	262	G	5544	28	5572	0.00015
Allofrancisella	1869285	G	466	5	471	0.00001
Thiomicrorhabdus	2039723	G	1065	2	1067	0.00003
Piscirickettsia	1237	G	643	1	644	0.00002
Methylophaga	40222	G	613	16	629	0.00002
Thiomicrospira	933	G	549	20	569	0.00001
Hydrogenovibrio	28884	G	276	17	293	0.00001
Cycloclasticus	34067	G	197	3	200	0.00001
Thiosulfatimonas	2781121	G	143	1	144	0.00000
Thiosulfativibrio	2781120	G	52	0	52	0.00000
Thiothrix	1030	G	719	1	720	0.00002
Beggiatoa	1021	G	342	0	342	0.00001
Cysteiniphilum	2056696	G	255	0	255	0.00001
Caedibacter	28905	G	23	0	23	0.00000
Microbulbifer	48073	G	4936	26	4962	0.00013
Cellvibrio	10	G	1021	3	1024	0.00003
Teredinibacter	2425	G	883	1	884	0.00002
Agarilytica	2036021	G	444	0	444	0.00001
Simiduia	447467	G	388	1	389	0.00001
Saccharophagus	316625	G	268	0	268	0.00001
Gilvimarinus	940550	G	198	0	198	0.00001
Agaribacterium	2038244	G	156	0	156	0.00000
Maricurvus	1122283	G	135	0	135	0.00000
Marinagarivorans	1792291	G	135	0	135	0.00000
Marinimicrobium	359337	G	55	0	55	0.00000
Congregibacter	393661	G	494	14	508	0.00001
Halioglobus	1217416	G	190	0	190	0.00000
Kineobactrum	2678529	G	152	0	152	0.00000
Luminiphilus	1341118	G	117	0	117	0.00000
Candidatus Paraluminiphilus	3040948	G	81	0	81	0.00000
Aequoribacter	2847769	G	76	0	76	0.00000
Spongiibacter	630749	G	447	9	456	0.00001
Oceanicoccus	1084558	G	226	0	226	0.00001
Zhongshania	1434050	G	148	1	149	0.00000
Porticoccus	1123967	G	115	0	115	0.00000
Rheinheimera	67575	G	876	32	908	0.00002
Nitrosococcus	1227	G	688	1	689	0.00002
Thiorhodovibrio	61593	G	421	4	425	0.00001
Candidatus Nitrosacidococcus	2796146	G	396	1	397	0.00001
Allochromatium	85072	G	258	4	262	0.00001
Thiodictyon	53392	G	227	1	228	0.00001
Thiocystis	13724	G	185	2	187	0.00000
Marichromatium	85076	G	181	5	186	0.00000
Thiocapsa	1056	G	173	1	174	0.00000
Thioflavicoccus	156885	G	170	1	171	0.00000
Candidatus Nitrosoglobus	1980513	G	90	0	90	0.00000
Caldichromatium	2828366	G	90	0	90	0.00000
Thermochromatium	85073	G	45	0	45	0.00000
