name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Spirochaetaceae	137	F	2245	4	2249	0.00006
Sphaerochaetaceae	2791015	F	1591	18	1609	0.00004
Breznakiellaceae	2951104	F	495	3	498	0.00001
Leptospiraceae	170	F	10604	97	10701	0.00028
Brachyspiraceae	143786	F	5240	70	5310	0.00014
Thermospiraceae	3024225	F	168	0	168	0.00000
Winmispiraceae	3409819	F	134	0	134	0.00000
Myxococcaceae	31	F	8355	99	8454	0.00022
Anaeromyxobacteraceae	1524215	F	7170	52	7222	0.00019
Archangiaceae	39	F	5809	75	5884	0.00015
Vulgatibacteraceae	1524213	F	161	1	162	0.00000
Pendulisporaceae	3375061	F	767	2	769	0.00002
Polyangiaceae	49	F	10451	71	10522	0.00027
Sandaracinaceae	1055686	F	314	1	315	0.00001
Labilitrichaceae	1524216	F	213	0	213	0.00001
Nannocystaceae	224463	F	996	2	998	0.00003
Kofleriaceae	224464	F	433	1	434	0.00001
Pseudobdellovibrionaceae	213483	F	3638	1	3639	0.00009
Silvanigrellaceae	2024974	F	2848	520	3368	0.00009
Halobacteriovoraceae	1652132	F	902	0	902	0.00002
Bacteriovoracaceae	263369	F	702	0	702	0.00002
Acidobacteriaceae	204434	F	3644	4	3648	0.00010
Candidatus Korobacteraceae	3121618	F	86	0	86	0.00000
Bryobacteraceae	1962910	F	174	0	174	0.00000
Holophagaceae	574976	F	1295	1	1296	0.00003
Acanthopleuribacteraceae	533207	F	558	0	558	0.00001
Thermotomaculaceae	2562244	F	456	1	457	0.00001
Chloracidobacteriaceae	3681503	F	331	0	331	0.00001
Vicinamibacteraceae	2211325	F	327	1	328	0.00001
Nitrospiraceae	189779	F	1587	212	1799	0.00005
Thermodesulfovibrionaceae	2811504	F	896	0	896	0.00002
Dissulfurispiraceae	2811505	F	278	0	278	0.00001
Aquificaceae	64898	F	1103	0	1103	0.00003
Hydrogenothermaceae	224027	F	1018	4	1022	0.00003
Desulfurobacteriaceae	558314	F	154	1	155	0.00000
Mucispirillaceae	2945020	F	602	2	604	0.00002
Deferribacteraceae	191394	F	563	2	565	0.00001
Geovibrionaceae	2945019	F	420	0	420	0.00001
Calditerrivibrionaceae	2945021	F	261	0	261	0.00001
Flexistipitaceae	2945022	F	173	0	173	0.00000
Dictyoglomaceae	203488	F	1733	0	1733	0.00005
Elusimicrobiaceae	641876	F	723	0	723	0.00002
Endomicrobiaceae	1783343	F	512	0	512	0.00001
Atribacteraceae	2847776	F	223	0	223	0.00001
Candidatus Caldatribacteriaceae	3378215	F	195	0	195	0.00001
Atrimonadaceae	3149263	F	130	42	172	0.00000
Thermatribacteraceae	3240449	F	81	25	106	0.00000
Thermodesulfobiaceae	227387	F	585	0	585	0.00002
Calditrichaceae	1962854	F	398	0	398	0.00001
Caldisericaceae	693073	F	274	0	274	0.00001
Sphaerobacteraceae	85002	F	174	0	174	0.00000
Thermomicrobiaceae	189777	F	52	0	52	0.00000
Chrysiogenaceae	189770	F	132	5	137	0.00000
