name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Hydrocarboniclastica	2650549	G	174	6	180	0.00001
Saliniradius	2661818	G	168	7	175	0.00001
Gayadomonas	1234605	G	65	0	65	0.00000
Pseudoalteromonas	53246	G	18500	846	19346	0.00060
Psychrosphaera	907197	G	511	51	562	0.00002
Flocculibacter	2834759	G	416	11	427	0.00001
Thalassotalea	1518149	G	4645	222	4867	0.00015
Colwellia	28228	G	3179	150	3329	0.00010
Thalassomonas	137583	G	2016	24	2040	0.00006
Pseudocolwellia	2848177	G	429	13	442	0.00001
Litorilituus	1407056	G	362	8	370	0.00001
Cognaticolwellia	2848171	G	281	31	312	0.00001
Psychromonas	67572	G	3235	53	3288	0.00010
Idiomarina	135575	G	1958	300	2258	0.00007
Pseudidiomarina	2800384	G	432	69	501	0.00002
Ferrimonas	44011	G	1650	57	1707	0.00005
Moritella	58050	G	1418	88	1506	0.00005
Aegicerorhabdus	3614798	G	433	10	443	0.00001
Motilimonas	1914248	G	426	13	439	0.00001
Vibrio	662	G	64467	4470	68937	0.00215
Photobacterium	657	G	9558	983	10541	0.00033
Aliivibrio	511678	G	2272	267	2539	0.00008
Grimontia	246861	G	1338	43	1381	0.00004
Salinivibrio	51366	G	1035	30	1065	0.00003
Enterovibrio	188143	G	812	24	836	0.00003
Parasalinivibrio	3378804	G	636	23	659	0.00002
Paraphotobacterium	2042066	G	605	30	635	0.00002
Thaumasiovibrio	2014233	G	319	17	336	0.00001
Halomonas	2745	G	11855	1662	13517	0.00042
Vreelandella	3137766	G	5013	1979	6992	0.00022
Cobetia	204286	G	1620	36	1656	0.00005
Salinicola	404432	G	1486	119	1605	0.00005
Kushneria	504090	G	1456	12	1468	0.00005
Zymobacter	33073	G	505	11	516	0.00002
Candidatus Carsonella	114185	G	312	155	467	0.00001
Billgrantia	3137761	G	752	293	1045	0.00003
Chromohalobacter	42054	G	619	78	697	0.00002
Halotalea	376488	G	595	26	621	0.00002
Pistricoccus	1897649	G	381	4	385	0.00001
Bisbaumannia	3137762	G	213	15	228	0.00001
Marinomonas	28253	G	6302	266	6568	0.00020
Neptuniibacter	459520	G	2408	93	2501	0.00008
Marinobacterium	48075	G	2161	120	2281	0.00007
Aliamphritea	3018276	G	1398	54	1452	0.00005
Thalassolituus	187492	G	1349	104	1453	0.00005
Nitrincola	267849	G	1306	124	1430	0.00004
Amphritea	515417	G	1155	30	1185	0.00004
Bacterioplanoides	2066071	G	1141	28	1169	0.00004
Neptunomonas	75687	G	1069	29	1098	0.00003
Bermanella	599651	G	764	6	770	0.00002
Marinospirillum	64968	G	660	29	689	0.00002
Venatoribacter	2893036	G	580	109	689	0.00002
Bacterioplanes	1537406	G	384	16	400	0.00001
Motiliproteus	1775292	G	253	7	260	0.00001
Endozoicomonas	305899	G	4268	80	4348	0.00014
Hahella	158481	G	2552	64	2616	0.00008
Thermohahella	3449104	G	478	45	523	0.00002
Allohahella	1855402	G	184	2	186	0.00001
Alcanivorax	59753	G	1347	92	1439	0.00004
Alloalcanivorax	3020832	G	1139	131	1270	0.00004
Isoalcanivorax	3020833	G	256	35	291	0.00001
Gynuella	1445504	G	1151	16	1167	0.00004
Reinekea	230494	G	360	5	365	0.00001
Saccharospirillum	231683	G	344	7	351	0.00001
