name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Desulfitobacterium nosdiversum	3375356	S	928	664	1592	0.00004
Desulfosporosinus orientis	1563	S	4125	54	4179	0.00010
Desulfosporosinus meridiei	79209	S	2541	61	2602	0.00006
Desulfosporosinus paludis	3115649	S	2328	36	2364	0.00006
Desulfosporosinus youngiae	339862	S	2276	53	2329	0.00006
Desulfosporosinus acidiphilus	885581	S	1994	32	2026	0.00005
Dehalobacter sp. DCM	2907827	S	2786	408	3194	0.00008
Dehalobacter sp. TBBPA1	3235037	S	605	357	962	0.00002
Dehalobacter sp. CP	2594474	S	479	142	621	0.00002
Dehalobacter sp. CF	1131462	S	27	811	838	0.00002
Dehalobacter sp. DCA	1147129	S	17	472	489	0.00001
Dehalobacter restrictus	55583	S	1161	1573	2734	0.00007
Syntrophobotulus glycolicus	51197	S	2994	18	3012	0.00007
Desulforamulus ruminis	1564	S	3527	43	3570	0.00009
Desulforamulus reducens	59610	S	2009	61	2070	0.00005
Desulforamulus ferrireducens	1833852	S	1546	403	1949	0.00005
Acididesulfobacillus acetoxydans	1561005	S	3310	19	3329	0.00008
Candidatus Formimonas warabiya	1761012	S	3230	37	3267	0.00008
Dehalobacterium formicoaceticum	51515	S	2965	368	3333	0.00008
Thermanaerosceptrum fracticalcis	1712410	S	2336	25	2361	0.00006
Desulfofundulus kuznetsovii	58135	S	2225	85	2310	0.00006
Desulfofarcimen acetoxidans	58138	S	1822	22	1844	0.00005
Phosphitispora sp. TUW77	3152361	S	1757	184	1941	0.00005
Aristaeella hokkaidonensis	3046382	S	8834	1219	10053	0.00025
Aristaeella lactis	3046383	S	5493	727	6220	0.00015
Desulfoscipio gibsoniae	102134	S	3738	63	3801	0.00009
Desulfoscipio sp. XC116	3144975	S	1748	22	1770	0.00004
Symbiobacterium thermophilum	2734	S	2980	4	2984	0.00007
Caldinitratiruptor microaerophilus	671077	S	1653	7	1660	0.00004
Proteinivorax hydrogeniformans	1826727	S	898	101	999	0.00002
Proteinivorax tanatarense	1260629	S	886	78	964	0.00002
Alkalicella caledoniensis	2731377	S	1660	48	1708	0.00004
Heliomicrobium modesticaldum	35701	S	2690	97	2787	0.00007
Heliorestis convoluta	356322	S	416	0	416	0.00001
Syntrophomonas wolfei	863	S	1186	37	1223	0.00003
Syntrophothermus lipocalidus	86170	S	854	20	874	0.00002
Candidatus Syntrophocurvum alkaliphilum	2293317	S	497	16	513	0.00001
Thermincola potens	863643	S	1350	53	1403	0.00003
Desulfotomaculum nigrificans	1565	S	1300	387	1687	0.00004
Romboutsia sp. 13368	2708053	S	56626	27307	83933	0.00207
Romboutsia sp. CE17	2724150	S	48625	19735	68360	0.00169
Romboutsia hominis	1507512	S	75654	15763	91417	0.00225
Romboutsia ilealis	1115758	S	55131	21433	76564	0.00189
Clostridioides difficile	1496	S	98898	100035	198933	0.00491
Clostridioides sp. ES-S-0054-01	2770780	S	11623	1727	13350	0.00033
Clostridioides sp. ES-S-0107-01	2770772	S	1479	449	1928	0.00005
Clostridioides sp. ES-W-0016-02	2770788	S	1398	7752	9150	0.00023
Clostridioides sp. ES-S-0010-02	2770776	S	568	4481	5049	0.00012
Paraclostridium sordellii	1505	S	43022	5115	48137	0.00119
Paraclostridium ghonii	29358	S	17419	2420	19839	0.00049
Paraclostridium bifermentans	1490	S	12962	11983	24945	0.00062
Paraclostridium dentum	2662455	S	3083	6440	9523	0.00023
Paraclostridium benzoelyticum	1629550	S	41	14	55	0.00000
Terrisporobacter petrolearius	1460447	S	11802	15281	27083	0.00067
Terrisporobacter mayombei	1541	S	9656	2242	11898	0.00029
Terrisporobacter vanillatitrophus	3058402	S	9333	2154	11487	0.00028
Terrisporobacter glycolicus	36841	S	5448	1499	6947	0.00017
Terrisporobacter hibernicus	2813371	S	308	2440	2748	0.00007
Peptacetobacter hiranonis	89152	S	5284	3394	8678	0.00021
Peptacetobacter sp. AB845	3388429	S	3679	3548	7227	0.00018
Intestinibacter bartlettii	261299	S	12611	1402	14013	0.00035
Tepidibacter hydrothermalis	3036126	S	4669	500	5169	0.00013
Tepidibacter aestuarii	2925782	S	4205	531	4736	0.00012
Peptostreptococcus equinus	3003601	S	1820	152	1972	0.00005
Peptostreptococcus anaerobius	1261	S	1788	555	2343	0.00006
Emergencia timonensis	1776384	S	47552	4367	51919	0.00128
Emergencia sp. JLR.KK010	3114296	S	15100	2035	17135	0.00042
Aminipila luticellarii	2507160	S	13280	1387	14667	0.00036
Aminipila butyrica	433296	S	8303	553	8856	0.00022
Aminipila terrae	2697030	S	3977	271	4248	0.00010
Ihubacter sp. rT4E-8	3242369	S	13493	1570	15063	0.00037
Anoxybacterium hadale	3408580	S	8806	60	8866	0.00022
Sinanaerobacter sp. ZZT-01	3111540	S	6373	82	6455	0.00016
Mogibacterium pumilum	86332	S	2000	652	2652	0.00007
Mogibacterium diversum	114527	S	1310	425	1735	0.00004
Mogibacterium neglectum	114528	S	664	404	1068	0.00003
Alkaliphilus sp. B6464	2731219	S	2376	37	2413	0.00006
Alkaliphilus metalliredigens	208226	S	2145	129	2274	0.00006
Alkaliphilus oremlandii	461876	S	1692	35	1727	0.00004
Serpentinicella alkaliphila	1734049	S	1001	7	1008	0.00002
Peptoclostridium acidaminophilum	1731	S	4749	100	4849	0.00012
Acetoanaerobium sticklandii	1511	S	818	439	1257	0.00003
Acetoanaerobium noterae	745369	S	797	437	1234	0.00003
Filifactor alocis	143361	S	1787	447	2234	0.00006
Geosporobacter ferrireducens	1424294	S	3873	57	3930	0.00010
Caminicella sporogenes	166485	S	1524	27	1551	0.00004
Thermoanaerobacterium thermosaccharolyticum	1517	S	2355	1274	3629	0.00009
Thermoanaerobacterium sp. RBIITD	1550240	S	1140	258	1398	0.00003
Thermoanaerobacterium sp. CMT5567-10	3061989	S	476	895	1371	0.00003
Thermoanaerobacterium xylanolyticum	29329	S	354	45	399	0.00001
Thermoanaerobacter kivui	2325	S	691	422	1113	0.00003
Thermoanaerobacter sp. X514	399726	S	84	572	656	0.00002
Thermoanaerobacter sp. RKWS2	2983842	S	63	418	481	0.00001
Thermoanaerobacter italicus	108150	S	107	252	359	0.00001
Thermoanaerobacter mathranii	583357	S	103	244	347	0.00001
Thermoanaerobacter siderophilus	106578	S	34	264	298	0.00001
Thermoanaerobacter wiegelii	46354	S	17	48	65	0.00000
Gelria sp. Kuro-4	2796927	S	2008	6	2014	0.00005
Thermacetogenium phaeum	85874	S	1381	103	1484	0.00004
Caldanaerobacter subterraneus	911092	S	878	264	1142	0.00003
Carboxydothermus hydrogenoformans	129958	S	835	2	837	0.00002
Aceticella autotrophica	2755338	S	765	21	786	0.00002
Ammonifex degensii	42838	S	597	1	598	0.00001
Desulfothermobacter acidiphilus	1938353	S	566	1	567	0.00001
Mahella australiensis	252966	S	2396	151	2547	0.00006
Desulforudis sp. Tu-874	3416276	S	1416	7	1423	0.00004
Candidatus Desulforudis audaxviator	471827	S	900	3	903	0.00002
Monoglobus pectinilyticus	1981510	S	20482	2751	23233	0.00057
Christensenella massiliensis	1805714	S	6817	896	7713	0.00019
Christensenella sp. MSJ-20	2841518	S	6383	361	6744	0.00017
Christensenella minuta	626937	S	4514	331	4845	0.00012
Neomoorella thermoacetica	1525	S	2529	201	2730	0.00007
Neomoorella carbonis	3062783	S	2077	629	2706	0.00007
Moorella sp. Hama-1	2138101	S	1760	189	1949	0.00005
Neomoorella humiferrea	676965	S	1195	169	1364	0.00003
Neomoorella glycerini	55779	S	927	37	964	0.00002
Thermanaeromonas toyohensis	161154	S	1643	1	1644	0.00004
Zhaonella formicivorans	2528593	S	1816	15	1831	0.00005
Metallumcola ferriviriculae	3039180	S	1486	3	1489	0.00004
Halanaerobium praevalens	2331	S	642	20	662	0.00002
Halanaerobium hydrogeniformans	656519	S	385	6	391	0.00001
Halocella sp. SP3-1	2382161	S	779	730	1509	0.00004
Iocasia fonsfrigidae	2682810	S	654	637	1291	0.00003
Halobacteroides halobius	42422	S	998	24	1022	0.00003
Acetohalobium arabaticum	28187	S	826	2	828	0.00002
